read name: @SOMEREAD_83, chromosome: Chromosome_2, strand: +, position: 1707 
read name: @SOMEREAD_6167, chromosome: Chromosome_2, strand: +, position: 75146 
read name: @SOMEREAD_2728, chromosome: Chromosome_0, strand: +, position: 310875 
read name: @SOMEREAD_8601, chromosome: Chromosome_0, strand: +, position: 50996 
read name: @SOMEREAD_2425, chromosome: Chromosome_0, strand: +, position: 216946 
read name: @SOMEREAD_8851, chromosome: Chromosome_2, strand: +, position: 31088 
read name: @SOMEREAD_8150, chromosome: Chromosome_1, strand: +, position: 28567 
read name: @SOMEREAD_5026, chromosome: Chromosome_0, strand: +, position: 257022 
read name: @SOMEREAD_718, chromosome: Chromosome_1, strand: +, position: 35673 
read name: @SOMEREAD_1407, chromosome: Chromosome_0, strand: +, position: 144244 
read name: @SOMEREAD_8906, chromosome: Chromosome_0, strand: +, position: 486686 
read name: @SOMEREAD_3301, chromosome: Chromosome_1, strand: +, position: 178198 
read name: @SOMEREAD_1924, chromosome: Chromosome_1, strand: +, position: 70566 
read name: @SOMEREAD_4323, chromosome: Chromosome_2, strand: +, position: 23499 
read name: @SOMEREAD_6180, chromosome: Chromosome_2, strand: +, position: 84401 
read name: @SOMEREAD_5937, chromosome: Chromosome_2, strand: +, position: 30358 
read name: @SOMEREAD_7548, chromosome: Chromosome_0, strand: +, position: 82137 
read name: @SOMEREAD_2485, chromosome: Chromosome_1, strand: +, position: 74188 
read name: @SOMEREAD_6712, chromosome: Chromosome_1, strand: +, position: 55283 
read name: @SOMEREAD_4271, chromosome: Chromosome_2, strand: +, position: 33327 
read name: @SOMEREAD_7230, chromosome: Chromosome_1, strand: +, position: 116724 
read name: @SOMEREAD_3864, chromosome: Chromosome_2, strand: +, position: 16963 
read name: @SOMEREAD_9664, chromosome: Chromosome_2, strand: +, position: 96421 
read name: @SOMEREAD_9196, chromosome: Chromosome_1, strand: +, position: 208326 
read name: @SOMEREAD_148, chromosome: Chromosome_0, strand: +, position: 102273 
read name: @SOMEREAD_1807, chromosome: Chromosome_1, strand: +, position: 210280 
read name: @SOMEREAD_2007, chromosome: Chromosome_1, strand: +, position: 55888 
read name: @SOMEREAD_7255, chromosome: Chromosome_0, strand: +, position: 230868 
read name: @SOMEREAD_4069, chromosome: Chromosome_1, strand: +, position: 178594 
read name: @SOMEREAD_8196, chromosome: Chromosome_2, strand: +, position: 34618 
read name: @SOMEREAD_115, chromosome: Chromosome_0, strand: +, position: 370601 
read name: @SOMEREAD_5894, chromosome: Chromosome_2, strand: +, position: 62882 
read name: @SOMEREAD_4276, chromosome: Chromosome_2, strand: +, position: 90739 
read name: @SOMEREAD_4549, chromosome: Chromosome_1, strand: +, position: 73008 
read name: @SOMEREAD_2910, chromosome: Chromosome_2, strand: +, position: 49681 
read name: @SOMEREAD_5527, chromosome: Chromosome_2, strand: +, position: 99523 
read name: @SOMEREAD_1492, chromosome: Chromosome_0, strand: +, position: 350392 
read name: @SOMEREAD_4422, chromosome: Chromosome_2, strand: +, position: 48290 
read name: @SOMEREAD_6496, chromosome: Chromosome_0, strand: +, position: 251776 
read name: @SOMEREAD_4038, chromosome: Chromosome_1, strand: +, position: 198476 
read name: @SOMEREAD_3860, chromosome: Chromosome_2, strand: +, position: 55394 
read name: @SOMEREAD_6119, chromosome: Chromosome_1, strand: +, position: 161315 
read name: @SOMEREAD_3993, chromosome: Chromosome_2, strand: +, position: 83956 
read name: @SOMEREAD_6511, chromosome: Chromosome_1, strand: +, position: 242371 
read name: @SOMEREAD_1816, chromosome: Chromosome_2, strand: +, position: 19540 
read name: @SOMEREAD_3165, chromosome: Chromosome_1, strand: +, position: 105162 
read name: @SOMEREAD_5804, chromosome: Chromosome_0, strand: +, position: 31551 
read name: @SOMEREAD_7837, chromosome: Chromosome_2, strand: +, position: 34508 
read name: @SOMEREAD_7541, chromosome: Chromosome_0, strand: +, position: 241828 
read name: @SOMEREAD_4158, chromosome: Chromosome_1, strand: +, position: 136266 
read name: @SOMEREAD_254, chromosome: Chromosome_1, strand: +, position: 225202 
read name: @SOMEREAD_5207, chromosome: Chromosome_0, strand: +, position: 237216 
read name: @SOMEREAD_6571, chromosome: Chromosome_2, strand: +, position: 51303 
read name: @SOMEREAD_9052, chromosome: Chromosome_2, strand: +, position: 48700 
read name: @SOMEREAD_4884, chromosome: Chromosome_2, strand: +, position: 20597 
read name: @SOMEREAD_697, chromosome: Chromosome_2, strand: +, position: 5690 
read name: @SOMEREAD_8500, chromosome: Chromosome_2, strand: +, position: 66393 
read name: @SOMEREAD_7324, chromosome: Chromosome_0, strand: +, position: 498899 
read name: @SOMEREAD_2708, chromosome: Chromosome_1, strand: +, position: 53014 
read name: @SOMEREAD_4232, chromosome: Chromosome_2, strand: +, position: 38758 
read name: @SOMEREAD_5166, chromosome: Chromosome_0, strand: +, position: 223648 
read name: @SOMEREAD_3256, chromosome: Chromosome_1, strand: +, position: 25357 
read name: @SOMEREAD_1607, chromosome: Chromosome_0, strand: +, position: 361004 
read name: @SOMEREAD_3288, chromosome: Chromosome_2, strand: +, position: 33443 
read name: @SOMEREAD_6041, chromosome: Chromosome_1, strand: +, position: 33316 
read name: @SOMEREAD_7256, chromosome: Chromosome_0, strand: +, position: 39030 
read name: @SOMEREAD_7884, chromosome: Chromosome_0, strand: +, position: 67308 
read name: @SOMEREAD_9144, chromosome: Chromosome_2, strand: +, position: 71587 
read name: @SOMEREAD_7004, chromosome: Chromosome_0, strand: +, position: 48612 
read name: @SOMEREAD_8930, chromosome: Chromosome_0, strand: +, position: 449749 
read name: @SOMEREAD_8753, chromosome: Chromosome_0, strand: +, position: 222599 
read name: @SOMEREAD_213, chromosome: Chromosome_2, strand: +, position: 1815 
read name: @SOMEREAD_7823, chromosome: Chromosome_0, strand: +, position: 292677 
read name: @SOMEREAD_2976, chromosome: Chromosome_1, strand: +, position: 233926 
read name: @SOMEREAD_1484, chromosome: Chromosome_2, strand: +, position: 28281 
read name: @SOMEREAD_9503, chromosome: Chromosome_0, strand: +, position: 151251 
read name: @SOMEREAD_1154, chromosome: Chromosome_1, strand: +, position: 103882 
read name: @SOMEREAD_4687, chromosome: Chromosome_2, strand: +, position: 17137 
read name: @SOMEREAD_8432, chromosome: Chromosome_2, strand: +, position: 64689 
read name: @SOMEREAD_5190, chromosome: Chromosome_0, strand: +, position: 441996 
read name: @SOMEREAD_3862, chromosome: Chromosome_2, strand: +, position: 19638 
read name: @SOMEREAD_4731, chromosome: Chromosome_2, strand: +, position: 63187 
read name: @SOMEREAD_942, chromosome: Chromosome_1, strand: +, position: 11857 
read name: @SOMEREAD_5069, chromosome: Chromosome_0, strand: +, position: 168230 
read name: @SOMEREAD_2005, chromosome: Chromosome_0, strand: +, position: 362919 
read name: @SOMEREAD_5839, chromosome: Chromosome_2, strand: +, position: 86905 
read name: @SOMEREAD_4257, chromosome: Chromosome_2, strand: +, position: 64439 
read name: @SOMEREAD_4777, chromosome: Chromosome_0, strand: +, position: 480856 
read name: @SOMEREAD_5085, chromosome: Chromosome_0, strand: +, position: 323331 
read name: @SOMEREAD_7225, chromosome: Chromosome_1, strand: +, position: 212273 
read name: @SOMEREAD_3841, chromosome: Chromosome_2, strand: +, position: 11175 
read name: @SOMEREAD_8571, chromosome: Chromosome_0, strand: +, position: 348372 
read name: @SOMEREAD_9380, chromosome: Chromosome_1, strand: +, position: 66335 
read name: @SOMEREAD_120, chromosome: Chromosome_1, strand: +, position: 235687 
read name: @SOMEREAD_3299, chromosome: Chromosome_0, strand: +, position: 166178 
read name: @SOMEREAD_176, chromosome: Chromosome_0, strand: +, position: 443566 
read name: @SOMEREAD_3266, chromosome: Chromosome_1, strand: +, position: 4610 
read name: @SOMEREAD_5543, chromosome: Chromosome_0, strand: +, position: 216535 
read name: @SOMEREAD_1502, chromosome: Chromosome_1, strand: +, position: 229507 
read name: @SOMEREAD_7949, chromosome: Chromosome_1, strand: +, position: 63643 
read name: @SOMEREAD_2076, chromosome: Chromosome_2, strand: +, position: 99080 
read name: @SOMEREAD_3335, chromosome: Chromosome_0, strand: +, position: 410357 
read name: @SOMEREAD_8044, chromosome: Chromosome_2, strand: +, position: 96578 
read name: @SOMEREAD_645, chromosome: Chromosome_2, strand: +, position: 64994 
read name: @SOMEREAD_6581, chromosome: Chromosome_0, strand: +, position: 41276 
read name: @SOMEREAD_8496, chromosome: Chromosome_0, strand: +, position: 229025 
read name: @SOMEREAD_2505, chromosome: Chromosome_1, strand: +, position: 234520 
read name: @SOMEREAD_9114, chromosome: Chromosome_1, strand: +, position: 85428 
read name: @SOMEREAD_4018, chromosome: Chromosome_0, strand: +, position: 213724 
read name: @SOMEREAD_8975, chromosome: Chromosome_2, strand: +, position: 61613 
read name: @SOMEREAD_7878, chromosome: Chromosome_0, strand: +, position: 418055 
read name: @SOMEREAD_4857, chromosome: Chromosome_1, strand: +, position: 24188 
read name: @SOMEREAD_7377, chromosome: Chromosome_2, strand: +, position: 35356 
read name: @SOMEREAD_3285, chromosome: Chromosome_0, strand: +, position: 35295 
read name: @SOMEREAD_6020, chromosome: Chromosome_1, strand: +, position: 23750 
read name: @SOMEREAD_8124, chromosome: Chromosome_1, strand: +, position: 242035 
read name: @SOMEREAD_6724, chromosome: Chromosome_1, strand: +, position: 1129 
read name: @SOMEREAD_4415, chromosome: Chromosome_0, strand: +, position: 417328 
read name: @SOMEREAD_1726, chromosome: Chromosome_1, strand: +, position: 149642 
read name: @SOMEREAD_9707, chromosome: Chromosome_2, strand: +, position: 93647 
read name: @SOMEREAD_6719, chromosome: Chromosome_2, strand: +, position: 93647 
read name: @SOMEREAD_1312, chromosome: Chromosome_2, strand: +, position: 12910 
read name: @SOMEREAD_2808, chromosome: Chromosome_0, strand: +, position: 423789 
read name: @SOMEREAD_8944, chromosome: Chromosome_1, strand: +, position: 119824 
read name: @SOMEREAD_457, chromosome: Chromosome_1, strand: +, position: 234943 
read name: @SOMEREAD_4327, chromosome: Chromosome_1, strand: +, position: 227690 
read name: @SOMEREAD_6296, chromosome: Chromosome_2, strand: +, position: 43410 
read name: @SOMEREAD_1612, chromosome: Chromosome_2, strand: +, position: 31617 
read name: @SOMEREAD_8807, chromosome: Chromosome_0, strand: +, position: 213471 
read name: @SOMEREAD_6096, chromosome: Chromosome_2, strand: +, position: 92715 
read name: @SOMEREAD_6787, chromosome: Chromosome_1, strand: +, position: 34356 
read name: @SOMEREAD_2243, chromosome: Chromosome_1, strand: +, position: 220703 
read name: @SOMEREAD_4501, chromosome: Chromosome_1, strand: +, position: 135793 
read name: @SOMEREAD_8533, chromosome: Chromosome_1, strand: +, position: 109864 
read name: @SOMEREAD_975, chromosome: Chromosome_0, strand: +, position: 142542 
read name: @SOMEREAD_4519, chromosome: Chromosome_0, strand: +, position: 7116 
read name: @SOMEREAD_8755, chromosome: Chromosome_1, strand: +, position: 101714 
read name: @SOMEREAD_7529, chromosome: Chromosome_0, strand: +, position: 453436 
read name: @SOMEREAD_9383, chromosome: Chromosome_2, strand: +, position: 31921 
read name: @SOMEREAD_4974, chromosome: Chromosome_0, strand: +, position: 178206 
read name: @SOMEREAD_1642, chromosome: Chromosome_2, strand: +, position: 78597 
read name: @SOMEREAD_5202, chromosome: Chromosome_2, strand: +, position: 91485 
read name: @SOMEREAD_3996, chromosome: Chromosome_1, strand: +, position: 140951 
read name: @SOMEREAD_6991, chromosome: Chromosome_0, strand: +, position: 190811 
read name: @SOMEREAD_5099, chromosome: Chromosome_2, strand: +, position: 43930 
read name: @SOMEREAD_6132, chromosome: Chromosome_1, strand: +, position: 182725 
read name: @SOMEREAD_4832, chromosome: Chromosome_2, strand: +, position: 86615 
read name: @SOMEREAD_7843, chromosome: Chromosome_0, strand: +, position: 52054 
read name: @SOMEREAD_933, chromosome: Chromosome_0, strand: +, position: 310700 
read name: @SOMEREAD_3766, chromosome: Chromosome_1, strand: +, position: 156855 
read name: @SOMEREAD_7096, chromosome: Chromosome_2, strand: +, position: 95932 
read name: @SOMEREAD_6194, chromosome: Chromosome_1, strand: +, position: 119020 
read name: @SOMEREAD_7154, chromosome: Chromosome_0, strand: +, position: 80731 
read name: @SOMEREAD_7797, chromosome: Chromosome_2, strand: +, position: 19137 
read name: @SOMEREAD_6335, chromosome: Chromosome_1, strand: +, position: 45799 
read name: @SOMEREAD_9556, chromosome: Chromosome_1, strand: +, position: 67950 
read name: @SOMEREAD_3823, chromosome: Chromosome_2, strand: +, position: 58329 
read name: @SOMEREAD_8754, chromosome: Chromosome_0, strand: +, position: 149774 
read name: @SOMEREAD_4264, chromosome: Chromosome_2, strand: +, position: 55255 
read name: @SOMEREAD_9028, chromosome: Chromosome_1, strand: +, position: 245780 
read name: @SOMEREAD_7730, chromosome: Chromosome_1, strand: +, position: 74977 
read name: @SOMEREAD_7461, chromosome: Chromosome_0, strand: +, position: 360548 
read name: @SOMEREAD_508, chromosome: Chromosome_0, strand: +, position: 231019 
read name: @SOMEREAD_3139, chromosome: Chromosome_1, strand: +, position: 69510 
read name: @SOMEREAD_1777, chromosome: Chromosome_2, strand: +, position: 12608 
read name: @SOMEREAD_8941, chromosome: Chromosome_2, strand: +, position: 38415 
read name: @SOMEREAD_347, chromosome: Chromosome_2, strand: +, position: 95220 
read name: @SOMEREAD_7050, chromosome: Chromosome_1, strand: +, position: 142987 
read name: @SOMEREAD_3167, chromosome: Chromosome_0, strand: +, position: 14528 
read name: @SOMEREAD_4194, chromosome: Chromosome_2, strand: +, position: 35379 
read name: @SOMEREAD_2319, chromosome: Chromosome_1, strand: +, position: 202082 
read name: @SOMEREAD_9440, chromosome: Chromosome_1, strand: +, position: 4925 
read name: @SOMEREAD_828, chromosome: Chromosome_2, strand: +, position: 94947 
read name: @SOMEREAD_2204, chromosome: Chromosome_2, strand: +, position: 95881 
read name: @SOMEREAD_1184, chromosome: Chromosome_0, strand: +, position: 114183 
read name: @SOMEREAD_2139, chromosome: Chromosome_2, strand: +, position: 10937 
read name: @SOMEREAD_9083, chromosome: Chromosome_1, strand: +, position: 121066 
read name: @SOMEREAD_6521, chromosome: Chromosome_1, strand: +, position: 130492 
read name: @SOMEREAD_3429, chromosome: Chromosome_0, strand: +, position: 140239 
read name: @SOMEREAD_9027, chromosome: Chromosome_0, strand: +, position: 461678 
read name: @SOMEREAD_8525, chromosome: Chromosome_2, strand: +, position: 46896 
read name: @SOMEREAD_8076, chromosome: Chromosome_1, strand: +, position: 155265 
read name: @SOMEREAD_8187, chromosome: Chromosome_1, strand: +, position: 249700 
read name: @SOMEREAD_5764, chromosome: Chromosome_0, strand: +, position: 387359 
read name: @SOMEREAD_984, chromosome: Chromosome_2, strand: +, position: 54525 
read name: @SOMEREAD_122, chromosome: Chromosome_2, strand: +, position: 1979 
read name: @SOMEREAD_637, chromosome: Chromosome_2, strand: +, position: 56312 
read name: @SOMEREAD_533, chromosome: Chromosome_0, strand: +, position: 437563 
read name: @SOMEREAD_2346, chromosome: Chromosome_1, strand: +, position: 18239 
read name: @SOMEREAD_5472, chromosome: Chromosome_2, strand: +, position: 28375 
read name: @SOMEREAD_7449, chromosome: Chromosome_1, strand: +, position: 131429 
read name: @SOMEREAD_6266, chromosome: Chromosome_1, strand: +, position: 80512 
read name: @SOMEREAD_6890, chromosome: Chromosome_2, strand: +, position: 248 
read name: @SOMEREAD_7493, chromosome: Chromosome_1, strand: +, position: 19648 
read name: @SOMEREAD_5625, chromosome: Chromosome_0, strand: +, position: 450955 
read name: @SOMEREAD_1559, chromosome: Chromosome_2, strand: +, position: 90341 
read name: @SOMEREAD_9082, chromosome: Chromosome_0, strand: +, position: 227142 
read name: @SOMEREAD_2320, chromosome: Chromosome_0, strand: +, position: 308221 
read name: @SOMEREAD_6280, chromosome: Chromosome_0, strand: +, position: 29142 
read name: @SOMEREAD_7627, chromosome: Chromosome_0, strand: +, position: 301390 
read name: @SOMEREAD_1506, chromosome: Chromosome_0, strand: +, position: 29469 
read name: @SOMEREAD_7336, chromosome: Chromosome_0, strand: +, position: 294634 
read name: @SOMEREAD_9393, chromosome: Chromosome_0, strand: +, position: 3376 
read name: @SOMEREAD_9860, chromosome: Chromosome_0, strand: +, position: 464220 
read name: @SOMEREAD_5314, chromosome: Chromosome_1, strand: +, position: 167101 
read name: @SOMEREAD_7817, chromosome: Chromosome_2, strand: +, position: 1217 
